YY,MM,DD,hh,mm,WDIR,WSPD,GST,WVHT,DPD,APD,MWD,PRES,ATMP,WTMP,DEWP,VIS,TIDE,station_id,latitude,longitude
2012,10,20,4,50,87,2.9,3.9,0.37,10.0,4.58,87,1010.4,28.1,29.2,999.0,99.0,99.0,42058,14.512,-75.153
2012,10,20,5,50,92,2.6,3.8,0.35,7.69,4.58,111,1009.6,28.0,29.3,999.0,99.0,99.0,42058,14.512,-75.153
2012,10,20,6,50,93,3.2,4.0,0.37,7.69,4.49,126,1009.0,28.0,29.3,999.0,99.0,99.0,42058,14.512,-75.153
2012,10,20,7,50,92,3.1,3.7,0.39,10.0,4.48,106,1008.5,28.0,29.2,999.0,99.0,99.0,42058,14.512,-75.153
2012,10,20,8,50,102,3.9,6.0,0.36,10.0,4.51,66,1008.3,27.9,29.3,999.0,99.0,99.0,42058,14.512,-75.153
2012,10,20,9,50,95,1.7,2.3,0.39,10.0,4.64,51,1008.4,27.6,29.2,999.0,99.0,99.0,42058,14.512,-75.153
2012,10,20,10,50,75,1.9,2.6,0.4,10.0,4.49,113,1009.4,27.6,29.2,999.0,99.0,99.0,42058,14.512,-75.153
2012,10,20,11,50,75,2.5,3.3,0.37,7.69,4.49,77,1010.0,28.1,29.2,999.0,99.0,99.0,42058,14.512,-75.153
2012,10,20,12,50,75,3.0,3.8,0.38,5.88,4.5,137,1010.6,28.4,29.2,999.0,99.0,99.0,42058,14.512,-75.153
2012,10,20,13,50,64,1.8,2.8,0.38,5.26,4.4,208,1011.1,26.0,29.1,999.0,99.0,99.0,42058,14.512,-75.153
2012,10,20,14,50,114,3.1,4.1,0.41,5.26,4.35,195,1011.3,26.8,29.1,999.0,99.0,99.0,42058,14.512,-75.153
2012,10,20,15,50,66,1.6,2.4,0.42,10.0,4.42,105,1010.5,27.8,29.3,999.0,99.0,99.0,42058,14.512,-75.153
2012,10,20,16,50,72,3.1,4.1,0.43,10.0,4.11,74,1009.3,27.8,29.4,999.0,99.0,99.0,42058,14.512,-75.153
2012,10,20,17,50,107,2.0,2.7,0.45,10.0,4.17,65,1008.1,27.8,29.7,999.0,99.0,99.0,42058,14.512,-75.153
2012,10,20,18,50,49,2.6,3.5,0.45,4.55,4.41,156,1007.3,28.3,30.0,999.0,99.0,99.0,42058,14.512,-75.153
2012,10,20,19,50,44,3.0,4.3,0.46,10.0,4.24,155,1006.4,28.4,29.9,999.0,99.0,99.0,42058,14.512,-75.153
2012,10,20,20,50,96,3.8,5.9,0.45,10.0,4.42,94,1006.5,26.4,29.6,999.0,99.0,99.0,42058,14.512,-75.153
2012,10,20,21,50,116,3.8,4.4,0.45,10.0,4.28,65,1006.7,26.2,29.3,999.0,99.0,99.0,42058,14.512,-75.153
2012,10,20,22,50,75,3.7,4.8,0.47,10.0,4.19,27,1006.8,26.3,29.3,999.0,99.0,99.0,42058,14.512,-75.153
2012,10,20,23,50,81,5.0,5.8,0.49,5.0,4.38,123,1007.2,27.2,29.2,999.0,99.0,99.0,42058,14.512,-75.153
2012,10,21,0,50,69,4.8,5.8,0.51,4.55,4.09,119,1007.8,26.6,29.3,999.0,99.0,99.0,42058,14.512,-75.153
2012,10,21,1,50,101,3.7,5.1,0.51,5.0,4.19,115,1008.2,27.0,29.2,999.0,99.0,99.0,42058,14.512,-75.153
2012,10,21,2,50,105,3.5,4.8,0.52,5.0,4.52,109,1008.2,27.2,29.2,999.0,99.0,99.0,42058,14.512,-75.153
2012,10,21,3,50,132,2.5,3.3,0.59,5.26,4.7,87,1008.1,27.2,29.1,999.0,99.0,99.0,42058,14.512,-75.153
2012,10,21,4,50,75,3.0,3.8,0.69,4.76,4.36,87,1008.1,26.8,29.1,999.0,99.0,99.0,42058,14.512,-75.153
2012,10,21,5,50,190,3.4,4.7,0.78,6.67,4.65,81,1007.4,25.8,29.1,999.0,99.0,99.0,42058,14.512,-75.153
2012,10,21,6,50,86,2.9,4.4,0.88,6.25,4.72,84,1006.5,27.1,29.1,999.0,99.0,99.0,42058,14.512,-75.153
2012,10,21,7,50,87,2.7,4.0,0.84,5.56,4.66,76,1006.5,27.1,29.1,999.0,99.0,99.0,42058,14.512,-75.153
2012,10,21,8,50,80,4.2,5.1,0.9,6.25,4.95,80,1006.4,27.0,29.1,999.0,99.0,99.0,42058,14.512,-75.153
2012,10,21,9,50,93,4.7,5.3,0.83,6.67,4.9,85,1006.7,27.0,29.1,999.0,99.0,99.0,42058,14.512,-75.153
2012,10,21,10,50,105,5.5,6.5,0.88,6.67,4.63,73,1007.5,27.1,29.1,999.0,99.0,99.0,42058,14.512,-75.153
2012,10,21,11,50,107,5.3,6.4,0.88,5.88,4.74,74,1008.1,27.4,29.1,999.0,99.0,99.0,42058,14.512,-75.153
2012,10,21,12,50,117,4.9,6.2,0.87,7.14,4.77,79,1008.4,27.6,29.1,999.0,99.0,99.0,42058,14.512,-75.153
2012,10,21,13,50,112,5.8,6.7,0.82,7.14,4.62,105,1009.1,28.1,29.1,999.0,99.0,99.0,42058,14.512,-75.153
2012,10,21,14,50,123,6.2,7.3,0.86,6.67,4.78,85,1009.2,28.2,29.2,999.0,99.0,99.0,42058,14.512,-75.153
2012,10,21,15,50,104,7.3,8.5,1.0,7.14,4.82,78,1009.0,28.0,29.2,999.0,99.0,99.0,42058,14.512,-75.153
2012,10,21,16,50,92,7.5,9.1,1.05,7.14,4.75,79,1008.2,25.8,29.2,999.0,99.0,99.0,42058,14.512,-75.153
2012,10,21,17,50,87,5.1,5.9,1.18,7.69,4.87,77,1007.8,25.5,29.1,999.0,99.0,99.0,42058,14.512,-75.153
2012,10,21,18,50,89,6.6,7.6,1.15,6.67,4.91,80,1006.5,26.7,29.1,999.0,99.0,99.0,42058,14.512,-75.153
2012,10,21,19,50,181,6.2,7.3,1.17,7.69,4.71,96,1006.1,25.8,29.1,999.0,99.0,99.0,42058,14.512,-75.153
2012,10,21,20,50,174,7.7,9.8,1.21,6.67,4.55,83,1006.3,24.9,29.1,999.0,99.0,99.0,42058,14.512,-75.153
2012,10,21,21,50,98,10.1,13.5,1.15,6.67,4.52,84,1006.0,25.6,29.0,999.0,99.0,99.0,42058,14.512,-75.153
2012,10,21,22,50,137,7.5,9.4,1.36,7.14,4.58,90,1006.7,24.9,29.0,999.0,99.0,99.0,42058,14.512,-75.153
2012,10,21,23,50,148,4.1,4.7,1.44,5.26,4.79,94,1007.1,24.9,28.9,999.0,99.0,99.0,42058,14.512,-75.153
2012,10,22,0,50,129,5.4,6.2,1.36,7.14,4.83,90,1007.5,25.6,28.9,999.0,99.0,99.0,42058,14.512,-75.153
2012,10,22,1,50,128,4.5,5.5,1.32,6.67,4.95,79,1008.0,26.3,28.9,999.0,99.0,99.0,42058,14.512,-75.153
2012,10,22,2,50,111,3.4,4.4,1.28,6.67,5.05,93,1007.8,26.6,28.9,999.0,99.0,99.0,42058,14.512,-75.153
2012,10,22,3,50,101,6.0,7.3,1.31,7.14,5.28,87,1007.3,26.6,29.0,999.0,99.0,99.0,42058,14.512,-75.153
2012,10,22,4,50,107,7.0,8.2,1.31,6.25,4.98,88,1006.7,26.4,29.0,999.0,99.0,99.0,42058,14.512,-75.153
2012,10,22,5,50,114,8.8,10.4,1.28,6.25,4.99,76,1006.2,27.3,29.0,999.0,99.0,99.0,42058,14.512,-75.153
2012,10,22,6,50,120,9.3,10.9,1.43,6.25,4.8,82,1005.3,27.9,29.0,999.0,99.0,99.0,42058,14.512,-75.153
2012,10,22,7,50,126,8.2,9.6,1.59,5.88,4.76,84,1004.6,27.1,29.0,999.0,99.0,99.0,42058,14.512,-75.153
2012,10,22,8,50,112,7.9,9.0,1.58,6.67,4.98,86,1004.6,26.9,29.0,999.0,99.0,99.0,42058,14.512,-75.153
2012,10,22,9,50,120,8.6,10.2,1.6,7.14,5.07,92,1005.0,27.3,29.0,999.0,99.0,99.0,42058,14.512,-75.153
2012,10,22,10,50,108,8.7,10.5,1.74,7.69,5.11,97,1005.1,27.5,28.9,999.0,99.0,99.0,42058,14.512,-75.153
2012,10,22,11,50,107,7.1,8.7,1.67,7.14,5.08,91,1005.9,27.7,28.9,999.0,99.0,99.0,42058,14.512,-75.153
2012,10,22,12,50,113,8.8,10.4,1.66,7.14,5.05,93,1006.3,27.9,29.0,999.0,99.0,99.0,42058,14.512,-75.153
2012,10,22,13,50,121,8.6,10.6,1.48,7.69,4.78,98,1007.1,28.4,29.0,999.0,99.0,99.0,42058,14.512,-75.153
2012,10,22,14,50,120,8.0,9.6,1.63,5.56,4.85,102,1007.5,28.3,29.0,999.0,99.0,99.0,42058,14.512,-75.153
2012,10,22,15,50,113,8.2,10.1,1.66,6.67,5.19,92,1007.2,28.3,29.1,999.0,99.0,99.0,42058,14.512,-75.153
2012,10,22,16,50,113,8.0,9.5,1.64,7.14,4.91,96,1006.4,28.2,29.1,999.0,99.0,99.0,42058,14.512,-75.153
2012,10,22,17,50,110,6.4,7.6,1.56,6.67,4.97,102,1005.1,28.4,29.1,999.0,99.0,99.0,42058,14.512,-75.153
2012,10,22,18,50,125,5.3,7.0,1.74,6.67,5.03,98,1005.3,23.5,29.0,999.0,99.0,99.0,42058,14.512,-75.153
2012,10,22,19,50,87,6.4,7.5,1.58,6.67,5.22,90,1004.9,24.3,28.9,999.0,99.0,99.0,42058,14.512,-75.153
2012,10,22,20,50,89,6.0,7.2,1.47,6.25,5.17,92,1005.4,24.5,28.8,999.0,99.0,99.0,42058,14.512,-75.153
2012,10,22,21,50,106,7.1,8.5,1.66,7.14,5.12,92,1005.8,25.0,28.9,999.0,99.0,99.0,42058,14.512,-75.153
2012,10,22,22,50,91,7.6,8.9,1.58,6.67,5.15,108,1005.9,25.7,28.9,999.0,99.0,99.0,42058,14.512,-75.153
2012,10,22,23,50,130,8.6,9.9,1.74,6.67,5.08,102,1006.2,25.5,28.9,999.0,99.0,99.0,42058,14.512,-75.153
2012,10,23,0,50,123,9.2,10.9,1.76,6.67,4.77,97,1006.5,25.3,28.9,999.0,99.0,99.0,42058,14.512,-75.153
2012,10,23,1,50,129,8.3,10.2,1.71,7.14,4.93,89,1007.1,25.9,28.9,999.0,99.0,99.0,42058,14.512,-75.153
2012,10,23,2,50,122,8.5,10.3,1.49,6.67,4.68,94,1007.0,26.3,28.9,999.0,99.0,99.0,42058,14.512,-75.153
2012,10,23,3,50,120,9.2,11.4,1.52,7.14,4.82,90,1006.5,26.5,28.9,999.0,99.0,99.0,42058,14.512,-75.153
2012,10,23,4,50,103,8.0,9.9,1.49,6.67,4.76,96,1005.4,26.9,28.9,999.0,99.0,99.0,42058,14.512,-75.153
2012,10,23,5,50,112,8.4,9.9,1.51,6.67,4.73,94,1004.7,27.2,28.8,999.0,99.0,99.0,42058,14.512,-75.153
2012,10,23,6,50,114,9.0,10.7,1.47,7.14,4.74,81,1003.8,27.2,28.8,999.0,99.0,99.0,42058,14.512,-75.153
2012,10,23,7,50,124,9.7,11.3,1.39,6.67,4.65,90,1002.7,27.6,28.8,999.0,99.0,99.0,42058,14.512,-75.153
2012,10,23,8,50,124,9.6,11.4,1.45,6.67,4.56,104,1002.9,27.4,28.8,999.0,99.0,99.0,42058,14.512,-75.153
2012,10,23,9,50,127,9.6,11.7,1.52,6.67,4.62,101,1003.1,27.4,28.8,999.0,99.0,99.0,42058,14.512,-75.153
2012,10,23,10,50,127,10.6,12.1,1.64,5.88,4.8,112,1003.5,27.6,28.7,999.0,99.0,99.0,42058,14.512,-75.153
2012,10,23,11,50,125,9.3,11.7,1.77,5.56,4.75,120,1004.2,28.0,28.7,999.0,99.0,99.0,42058,14.512,-75.153
2012,10,23,12,50,125,11.6,13.7,1.96,5.56,4.94,116,1004.1,27.9,28.7,999.0,99.0,99.0,42058,14.512,-75.153
2012,10,23,13,50,131,11.8,14.1,1.97,6.25,4.99,108,1004.5,27.9,28.7,999.0,99.0,99.0,42058,14.512,-75.153
2012,10,23,14,50,129,9.9,11.5,2.25,6.25,5.28,113,1004.7,27.9,28.8,999.0,99.0,99.0,42058,14.512,-75.153
2012,10,23,15,50,163,9.1,11.1,2.35,6.67,5.45,107,1004.5,25.1,28.8,999.0,99.0,99.0,42058,14.512,-75.153
2012,10,23,16,50,161,9.5,11.0,2.22,6.67,5.41,112,1003.8,26.9,28.8,999.0,99.0,99.0,42058,14.512,-75.153
2012,10,23,17,50,162,9.3,10.8,2.34,7.14,5.67,121,1002.9,27.2,28.8,999.0,99.0,99.0,42058,14.512,-75.153
2012,10,23,18,50,160,9.6,11.3,2.38,7.69,5.65,123,1002.2,27.4,28.8,999.0,99.0,99.0,42058,14.512,-75.153
2012,10,23,19,50,173,9.1,12.1,2.24,7.69,5.66,136,1002.1,26.5,28.8,999.0,99.0,99.0,42058,14.512,-75.153
2012,10,23,20,50,155,9.7,11.6,2.52,7.69,5.91,113,1001.8,26.4,28.8,999.0,99.0,99.0,42058,14.512,-75.153
2012,10,23,21,50,149,9.3,10.6,2.22,7.69,5.6,128,1001.5,26.6,28.8,999.0,99.0,99.0,42058,14.512,-75.153
2012,10,23,22,50,151,9.7,11.6,2.14,7.69,5.76,145,1001.6,26.8,28.8,999.0,99.0,99.0,42058,14.512,-75.153
2012,10,23,23,50,159,11.5,15.0,2.51,7.14,6.0,128,1002.2,27.4,28.8,999.0,99.0,99.0,42058,14.512,-75.153
2012,10,24,0,50,143,13.8,17.6,2.7,8.33,6.05,219,1002.1,26.3,28.7,999.0,99.0,99.0,42058,14.512,-75.153
2012,10,24,1,50,150,12.9,15.4,2.88,7.14,6.05,158,1003.0,26.9,28.7,999.0,99.0,99.0,42058,14.512,-75.153
2012,10,24,2,50,138,11.7,14.4,3.12,10.0,6.36,219,1003.4,26.0,28.7,999.0,99.0,99.0,42058,14.512,-75.153
2012,10,24,3,50,142,15.8,20.7,3.53,10.0,6.48,225,1002.8,26.4,28.7,999.0,99.0,99.0,42058,14.512,-75.153
2012,10,24,4,50,127,14.5,16.8,3.95,7.69,6.56,146,1002.0,25.7,28.7,999.0,99.0,99.0,42058,14.512,-75.153
2012,10,24,5,50,124,14.8,19.7,4.08,10.81,6.91,213,1000.4,25.6,28.7,999.0,99.0,99.0,42058,14.512,-75.153
2012,10,24,6,50,149,15.1,18.0,3.94,10.0,6.72,218,1000.2,26.6,28.6,999.0,99.0,99.0,42058,14.512,-75.153
2012,10,24,7,50,172,13.9,16.8,4.24,10.0,7.03,225,1000.4,25.9,28.6,999.0,99.0,99.0,42058,14.512,-75.153
2012,10,24,8,50,191,14.5,21.5,4.41,8.33,7.21,197,1000.6,24.7,28.6,999.0,99.0,99.0,42058,14.512,-75.153
2012,10,24,9,50,187,13.7,16.8,4.76,10.81,7.43,223,1000.3,26.4,28.6,999.0,99.0,99.0,42058,14.512,-75.153
2012,10,24,10,50,199,13.5,18.6,5.03,10.0,7.57,225,1001.4,24.9,28.6,999.0,99.0,99.0,42058,14.512,-75.153
2012,10,24,11,50,211,15.8,19.3,4.77,10.81,7.33,230,1002.3,26.4,28.6,999.0,99.0,99.0,42058,14.512,-75.153
2012,10,24,12,50,198,14.5,18.3,4.83,11.43,7.41,234,1002.5,26.2,28.6,999.0,99.0,99.0,42058,14.512,-75.153
2012,10,24,13,50,216,13.3,17.3,5.1,10.81,7.71,225,1003.2,26.8,28.6,999.0,99.0,99.0,42058,14.512,-75.153
2012,10,24,14,50,211,14.9,20.3,4.58,10.0,7.3,227,1003.6,27.4,28.6,999.0,99.0,99.0,42058,14.512,-75.153
2012,10,24,15,50,208,13.9,16.6,4.83,10.81,7.18,231,1002.8,27.3,28.6,999.0,99.0,99.0,42058,14.512,-75.153
2012,10,24,16,50,204,16.2,21.1,4.51,10.81,7.26,229,1001.9,25.4,28.6,999.0,99.0,99.0,42058,14.512,-75.153
2012,10,24,17,50,197,13.4,16.4,4.55,10.81,7.24,230,1000.5,26.8,28.6,999.0,99.0,99.0,42058,14.512,-75.153
2012,10,24,18,50,201,14.1,16.9,4.66,10.81,7.42,234,1000.2,27.7,28.6,999.0,99.0,99.0,42058,14.512,-75.153
2012,10,24,19,50,206,15.2,18.7,4.91,8.33,7.31,228,1000.2,27.5,28.6,999.0,99.0,99.0,42058,14.512,-75.153
2012,10,24,20,50,214,15.5,19.0,4.57,10.81,7.48,226,1000.2,27.8,28.6,999.0,99.0,99.0,42058,14.512,-75.153
2012,10,24,21,50,216,14.8,18.3,4.81,10.0,7.39,227,1000.8,26.7,28.6,999.0,99.0,99.0,42058,14.512,-75.153
2012,10,24,22,50,227,15.4,21.6,4.56,10.0,7.35,232,1001.0,27.6,28.5,999.0,99.0,99.0,42058,14.512,-75.153
2012,10,24,23,50,221,13.8,16.7,5.14,10.0,7.67,222,1001.6,28.2,28.5,999.0,99.0,99.0,42058,14.512,-75.153
2012,10,25,0,50,222,12.5,15.5,4.39,10.0,7.41,220,1002.3,28.6,28.5,999.0,99.0,99.0,42058,14.512,-75.153
2012,10,25,1,50,220,11.8,15.4,4.48,10.0,7.4,231,1003.1,28.5,28.5,999.0,99.0,99.0,42058,14.512,-75.153
2012,10,25,2,50,220,13.5,16.6,4.31,10.0,7.35,249,1003.5,28.7,28.6,999.0,99.0,99.0,42058,14.512,-75.153
2012,10,25,3,50,210,13.5,18.4,4.13,10.81,7.34,241,1003.6,28.5,28.5,999.0,99.0,99.0,42058,14.512,-75.153
2012,10,25,4,50,212,12.6,15.0,4.34,9.09,7.64,246,1003.3,28.6,28.5,999.0,99.0,99.0,42058,14.512,-75.153
2012,10,25,5,50,221,11.9,17.4,4.29,10.0,7.35,233,1002.9,27.8,28.5,999.0,99.0,99.0,42058,14.512,-75.153
2012,10,25,6,50,218,13.4,16.7,4.01,10.0,7.19,237,1002.2,27.4,28.5,999.0,99.0,99.0,42058,14.512,-75.153
2012,10,25,7,50,222,12.5,16.3,3.84,10.0,7.11,215,1002.3,28.1,28.5,999.0,99.0,99.0,42058,14.512,-75.153
2012,10,25,8,50,226,11.5,14.2,4.03,10.0,7.48,228,1002.6,28.0,28.5,999.0,99.0,99.0,42058,14.512,-75.153
2012,10,25,9,50,226,14.1,19.3,4.07,10.0,7.41,222,1003.4,27.0,28.5,999.0,99.0,99.0,42058,14.512,-75.153
2012,10,25,10,50,217,12.9,16.7,3.83,10.0,7.38,234,1004.2,26.2,28.5,999.0,99.0,99.0,42058,14.512,-75.153
2012,10,25,11,50,222,8.7,11.2,3.57,9.09,7.42,225,1004.8,27.4,28.5,999.0,99.0,99.0,42058,14.512,-75.153
2012,10,25,12,50,208,12.3,16.0,3.93,9.09,7.27,220,1005.3,28.5,28.5,999.0,99.0,99.0,42058,14.512,-75.153
2012,10,25,13,50,208,12.6,16.0,3.82,9.09,7.21,224,1005.8,28.2,28.5,999.0,99.0,99.0,42058,14.512,-75.153
2012,10,25,14,50,211,12.3,15.8,3.99,10.0,7.36,222,1006.4,28.6,28.5,999.0,99.0,99.0,42058,14.512,-75.153
2012,10,25,15,50,212,11.4,14.5,4.15,9.09,7.52,220,1005.7,27.2,28.4,999.0,99.0,99.0,42058,14.512,-75.153
2012,10,25,16,50,214,11.4,14.7,3.68,9.09,7.34,218,1005.1,28.2,28.5,999.0,99.0,99.0,42058,14.512,-75.153
2012,10,25,17,50,214,11.5,13.9,3.66,10.0,7.3,215,1004.3,28.7,28.5,999.0,99.0,99.0,42058,14.512,-75.153
2012,10,25,18,50,232,12.6,15.5,3.79,9.09,7.33,220,1003.9,27.4,28.5,999.0,99.0,99.0,42058,14.512,-75.153
2012,10,25,19,50,220,9.4,11.7,3.74,10.0,7.27,218,1004.0,28.2,28.5,999.0,99.0,99.0,42058,14.512,-75.153
2012,10,25,20,50,227,11.0,14.1,3.94,10.0,7.6,223,1004.1,28.5,28.5,999.0,99.0,99.0,42058,14.512,-75.153
2012,10,25,21,50,227,9.1,12.1,3.58,10.0,7.33,225,1004.5,28.3,28.5,999.0,99.0,99.0,42058,14.512,-75.153
2012,10,25,22,50,222,10.9,14.8,3.6,10.0,7.37,227,1004.9,28.6,28.5,999.0,99.0,99.0,42058,14.512,-75.153
2012,10,25,23,50,233,11.7,14.6,3.45,10.0,7.11,227,1005.4,28.1,28.5,999.0,99.0,99.0,42058,14.512,-75.153
2012,10,26,0,50,232,9.6,11.8,3.48,10.0,7.33,224,1005.9,28.1,28.5,999.0,99.0,99.0,42058,14.512,-75.153
2012,10,26,1,50,226,9.7,13.1,3.24,9.09,7.26,231,1006.3,28.3,28.5,999.0,99.0,99.0,42058,14.512,-75.153
2012,10,26,2,50,231,9.9,11.9,3.35,9.09,7.06,227,1006.5,28.4,28.5,999.0,99.0,99.0,42058,14.512,-75.153
2012,10,26,3,50,220,10.0,12.1,3.07,10.0,7.05,223,1006.5,28.3,28.5,999.0,99.0,99.0,42058,14.512,-75.153
2012,10,26,4,50,215,9.6,11.2,3.25,9.09,6.89,219,1006.1,28.3,28.4,999.0,99.0,99.0,42058,14.512,-75.153
2012,10,26,5,50,205,10.2,12.6,3.0,9.09,6.69,231,1005.5,28.0,28.4,999.0,99.0,99.0,42058,14.512,-75.153
2012,10,26,6,50,217,10.8,13.3,3.24,9.09,6.81,233,1005.0,27.5,28.4,999.0,99.0,99.0,42058,14.512,-75.153
2012,10,26,7,50,220,8.1,10.9,3.1,9.09,6.66,224,1004.5,27.2,28.4,999.0,99.0,99.0,42058,14.512,-75.153
2012,10,26,8,50,215,10.7,12.8,2.91,9.09,6.46,224,1004.8,28.2,28.4,999.0,99.0,99.0,42058,14.512,-75.153
2012,10,26,9,50,247,11.7,14.1,2.97,8.33,6.48,222,1005.3,25.0,28.4,999.0,99.0,99.0,42058,14.512,-75.153
2012,10,26,10,50,239,8.2,9.8,2.88,8.33,6.31,220,1006.1,27.7,28.4,999.0,99.0,99.0,42058,14.512,-75.153
2012,10,26,11,50,224,8.8,10.6,2.86,8.33,6.55,231,1006.6,27.5,28.4,999.0,99.0,99.0,42058,14.512,-75.153
2012,10,26,12,50,255,9.7,13.5,2.59,8.33,6.28,228,1007.2,27.8,28.4,999.0,99.0,99.0,42058,14.512,-75.153
2012,10,26,13,50,250,6.2,7.9,2.43,8.33,6.21,218,1008.2,27.6,28.4,999.0,99.0,99.0,42058,14.512,-75.153
2012,10,26,14,50,217,8.8,10.3,2.26,7.69,6.14,220,1008.4,28.6,28.5,999.0,99.0,99.0,42058,14.512,-75.153
2012,10,26,15,50,253,6.8,8.7,2.11,7.69,5.77,218,1008.8,27.0,28.5,999.0,99.0,99.0,42058,14.512,-75.153
2012,10,26,16,50,285,13.4,16.6,1.91,8.33,5.45,214,1007.9,25.5,28.5,999.0,99.0,99.0,42058,14.512,-75.153
2012,10,26,17,50,232,5.4,7.4,2.43,7.69,5.87,223,1007.8,24.5,28.4,999.0,99.0,99.0,42058,14.512,-75.153
2012,10,26,18,50,248,7.1,8.7,2.15,7.69,5.83,232,1007.0,27.8,28.4,999.0,99.0,99.0,42058,14.512,-75.153
2012,10,26,19,50,265,7.3,8.8,1.85,7.69,5.53,217,1007.1,27.1,28.4,999.0,99.0,99.0,42058,14.512,-75.153
2012,10,26,20,50,291,7.0,8.2,2.04,7.69,5.68,227,1007.3,26.2,28.4,999.0,99.0,99.0,42058,14.512,-75.153
2012,10,26,21,50,267,5.7,7.1,1.89,7.69,5.75,231,1007.4,26.3,28.4,999.0,99.0,99.0,42058,14.512,-75.153
2012,10,26,22,50,259,6.6,7.9,1.68,7.14,5.48,223,1007.9,27.0,28.4,999.0,99.0,99.0,42058,14.512,-75.153
2012,10,26,23,50,259,5.0,6.2,1.74,7.69,5.73,244,1007.9,26.8,28.4,999.0,99.0,99.0,42058,14.512,-75.153
2012,10,27,0,50,261,4.0,5.1,1.68,7.69,5.89,246,1008.3,27.2,28.4,999.0,99.0,99.0,42058,14.512,-75.153
2012,10,27,1,50,243,3.9,4.6,1.69,7.69,5.88,256,1008.9,27.5,28.4,999.0,99.0,99.0,42058,14.512,-75.153
2012,10,27,2,50,253,4.4,5.4,1.61,7.14,5.99,234,1009.1,27.5,28.4,999.0,99.0,99.0,42058,14.512,-75.153
2012,10,27,3,50,242,4.0,4.8,1.52,7.14,5.97,240,1009.3,27.6,28.4,999.0,99.0,99.0,42058,14.512,-75.153
2012,10,27,4,50,258,4.4,5.6,1.43,7.14,5.83,236,1008.9,27.8,28.4,999.0,99.0,99.0,42058,14.512,-75.153
2012,10,27,5,50,270,4.6,5.5,1.41,7.69,5.87,278,1008.2,27.7,28.4,999.0,99.0,99.0,42058,14.512,-75.153
2012,10,27,6,50,276,4.8,5.7,1.45,7.69,5.93,262,1007.7,27.5,28.3,999.0,99.0,99.0,42058,14.512,-75.153
2012,10,27,7,50,264,4.5,5.8,1.47,6.67,5.85,289,1007.4,27.4,28.4,999.0,99.0,99.0,42058,14.512,-75.153
2012,10,27,8,50,267,4.2,5.4,1.5,7.14,5.98,266,1007.5,27.4,28.4,999.0,99.0,99.0,42058,14.512,-75.153
2012,10,27,9,50,262,3.4,4.4,1.6,7.69,6.24,300,1008.0,27.5,28.4,999.0,99.0,99.0,42058,14.512,-75.153
2012,10,27,10,50,272,2.8,3.6,1.47,6.67,6.18,266,1008.7,27.5,28.4,999.0,99.0,99.0,42058,14.512,-75.153
2012,10,27,11,50,276,2.7,3.5,1.59,7.14,6.36,283,1009.2,27.9,28.4,999.0,99.0,99.0,42058,14.512,-75.153
2012,10,27,12,50,293,3.0,4.1,1.56,7.14,6.42,265,1010.0,28.2,28.4,999.0,99.0,99.0,42058,14.512,-75.153
2012,10,27,13,50,286,2.6,3.3,1.32,7.14,6.19,287,1010.6,28.2,28.4,999.0,99.0,99.0,42058,14.512,-75.153
2012,10,27,14,50,296,3.0,4.2,1.26,7.14,6.14,350,1010.3,28.2,28.6,999.0,99.0,99.0,42058,14.512,-75.153
2012,10,27,15,50,294,3.0,3.8,1.4,6.67,6.27,268,1010.0,28.2,28.7,999.0,99.0,99.0,42058,14.512,-75.153
2012,10,27,16,50,290,2.2,3.0,1.19,6.67,5.98,300,1009.6,28.4,28.9,999.0,99.0,99.0,42058,14.512,-75.153
2012,10,27,17,50,305,3.6,4.5,1.25,6.67,6.09,284,1008.8,28.3,28.9,999.0,99.0,99.0,42058,14.512,-75.153
2012,10,27,18,50,296,3.2,4.1,1.18,7.14,5.94,257,1007.8,28.4,29.0,999.0,99.0,99.0,42058,14.512,-75.153
2012,10,27,19,50,316,2.8,3.9,1.11,7.14,5.75,263,1007.5,28.5,29.0,999.0,99.0,99.0,42058,14.512,-75.153
2012,10,27,20,50,317,2.2,3.1,1.27,7.14,5.99,311,1007.6,28.8,29.0,999.0,99.0,99.0,42058,14.512,-75.153
2012,10,27,21,50,314,2.6,3.5,1.1,7.14,5.72,283,1008.0,28.5,29.0,999.0,99.0,99.0,42058,14.512,-75.153
2012,10,27,22,50,311,2.3,3.0,1.22,7.14,5.87,303,1007.8,28.0,28.9,999.0,99.0,99.0,42058,14.512,-75.153
2012,10,27,23,50,310,3.7,4.7,1.1,6.67,5.69,342,1008.4,28.0,28.8,999.0,99.0,99.0,42058,14.512,-75.153
2012,10,28,0,50,318,2.7,3.5,1.12,6.67,5.66,299,1009.3,27.9,28.7,999.0,99.0,99.0,42058,14.512,-75.153
2012,10,28,1,50,289,1.6,2.2,1.01,7.14,5.67,325,1010.1,27.9,28.7,999.0,99.0,99.0,42058,14.512,-75.153
2012,10,28,2,50,302,2.2,3.0,1.11,7.14,5.74,311,1010.2,27.8,28.6,999.0,99.0,99.0,42058,14.512,-75.153
2012,10,28,3,50,310,2.3,3.3,1.01,6.67,5.69,287,1010.1,27.7,28.5,999.0,99.0,99.0,42058,14.512,-75.153
2012,10,28,4,50,317,2.3,3.1,1.01,6.67,5.71,327,1009.9,27.6,28.5,999.0,99.0,99.0,42058,14.512,-75.153
